[rosmaster.main][INFO] 2024-04-23 10:51:01,108: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-04-23 10:51:01,108: Starting ROS Master Node
[rosmaster.master][INFO] 2024-04-23 10:51:02,346: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/']
[rosmaster.master][INFO] 2024-04-23 10:51:02,348: +SUB [/prometheus/message/global_planner] /ground_station_msg http://hyx020222-ThinkBook-14:35777/
[rosmaster.master][INFO] 2024-04-23 10:51:02,349: publisherUpdate[/prometheus/control_command] -> http://hyx020222-ThinkBook-14:34981/ ['http://hyx020222-ThinkBook-14:43021/']
[rosmaster.master][INFO] 2024-04-23 10:51:02,349: +SUB [/prometheus/drone_state] /planning_mission http://hyx020222-ThinkBook-14:36945/
[rosmaster.master][INFO] 2024-04-23 10:51:02,350: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:02,350: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/']
[rosmaster.master][INFO] 2024-04-23 10:51:02,350: +PUB [/prometheus/reference_trajectory] /terminal_control http://hyx020222-ThinkBook-14:43021/
[rosmaster.master][INFO] 2024-04-23 10:51:02,351: +SUB [/mavros/setpoint_raw/target_attitude] /ground_station http://hyx020222-ThinkBook-14:44243/
[rosmaster.master][INFO] 2024-04-23 10:51:02,351: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:02,352: +SUB [/prometheus/message/fast_planner] /ground_station_msg http://hyx020222-ThinkBook-14:35777/
[rosmaster.master][INFO] 2024-04-23 10:51:02,355: publisherUpdate[/prometheus/control_command] -> http://hyx020222-ThinkBook-14:34981/ ['http://hyx020222-ThinkBook-14:43021/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:02,356: +SUB [/prometheus/fast_planner/position_cmd] /planning_mission http://hyx020222-ThinkBook-14:36945/
[rosmaster.master][INFO] 2024-04-23 10:51:02,356: +SUB [/prometheus/message/num_det] /ground_station_msg http://hyx020222-ThinkBook-14:35777/
[rosmaster.master][INFO] 2024-04-23 10:51:02,357: +SUB [/mavros/setpoint_raw/target_local] /ground_station http://hyx020222-ThinkBook-14:44243/
[rosmaster.master][INFO] 2024-04-23 10:51:02,359: +SUB [/prometheus/message/circle_det] /ground_station_msg http://hyx020222-ThinkBook-14:35777/
[rosmaster.master][INFO] 2024-04-23 10:51:02,360: +SUB [/prometheus/planning/goal] /planning_mission http://hyx020222-ThinkBook-14:36945/
[rosmaster.master][INFO] 2024-04-23 10:51:02,361: +SUB [/mavros/mount_control/orientation] /ground_station http://hyx020222-ThinkBook-14:44243/
[rosmaster.master][INFO] 2024-04-23 10:51:02,362: +PUB [/prometheus/control_command] /planning_mission http://hyx020222-ThinkBook-14:36945/
[rosmaster.master][INFO] 2024-04-23 10:51:02,362: +SUB [/prometheus/message/landpad_det] /ground_station_msg http://hyx020222-ThinkBook-14:35777/
[rosmaster.master][INFO] 2024-04-23 10:51:02,362: +PUB [/prometheus/message/main] /planning_mission http://hyx020222-ThinkBook-14:36945/
[rosmaster.master][INFO] 2024-04-23 10:51:02,363: +SUB [/prometheus/message/kcf_det] /ground_station_msg http://hyx020222-ThinkBook-14:35777/
[rosmaster.master][INFO] 2024-04-23 10:51:02,451: publisherUpdate[/prometheus/control_command] -> http://hyx020222-ThinkBook-14:34981/ ['http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:36945/']
[rosmaster.master][INFO] 2024-04-23 10:51:02,453: publisherUpdate[/prometheus/message/main] -> http://hyx020222-ThinkBook-14:35777/ ['http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:36945/']
[rosmaster.master][INFO] 2024-04-23 10:51:02,454: publisherUpdate[/prometheus/message/main] -> http://hyx020222-ThinkBook-14:35777/ ['http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:36945/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:02,458: publisherUpdate[/prometheus/control_command] -> http://hyx020222-ThinkBook-14:34981/ ['http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:36945/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:02,865: +PUB [/rosout] /p450_D435i_spawn http://hyx020222-ThinkBook-14:39783/
[rosmaster.master][INFO] 2024-04-23 10:51:02,869: +SUB [/clock] /p450_D435i_spawn http://hyx020222-ThinkBook-14:39783/
[rosmaster.master][INFO] 2024-04-23 10:51:02,870: +SERVICE [/p450_D435i_spawn/get_loggers] /p450_D435i_spawn http://hyx020222-ThinkBook-14:39783/
[rosmaster.master][INFO] 2024-04-23 10:51:02,872: +SERVICE [/p450_D435i_spawn/set_logger_level] /p450_D435i_spawn http://hyx020222-ThinkBook-14:39783/
[rosmaster.master][INFO] 2024-04-23 10:51:02,873: +CACHEDPARAM [/rosout_disable_topics_generation] by /p450_D435i_spawn
[rosmaster.master][INFO] 2024-04-23 10:51:02,875: +CACHEDPARAM [/rosout_disable_topics_generation] by /p450_D435i_spawn
[rosmaster.master][INFO] 2024-04-23 10:51:02,954: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:39783/']
[rosmaster.master][INFO] 2024-04-23 10:51:02,956: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:39783/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:03,158: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2024-04-23 10:51:03,455: +PUB [/rosout] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:03,457: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:39783/', 'http://hyx020222-ThinkBook-14:40573/']
[rosmaster.master][INFO] 2024-04-23 10:51:03,459: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:39783/', 'http://hyx020222-ThinkBook-14:40573/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:03,460: +SUB [/clock] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:03,461: +SERVICE [/laser_to_pointcloud/get_loggers] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:03,462: +SERVICE [/laser_to_pointcloud/set_logger_level] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:03,463: +PUB [/prometheus/sensors/pcl2] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:03,465: +SUB [/prometheus/sensors/3Dlidar_scan] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:04,728: +SUB [/tf] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,731: +SUB [/tf_static] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,732: +PUB [/tf] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,732: +PUB [/tf_static] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,750: +CACHEDPARAM [/rosout_disable_topics_generation] by /mavros
[rosmaster.master][INFO] 2024-04-23 10:51:04,752: +PUB [/mavlink/from] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,754: +SUB [/mavlink/to] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,760: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:45863/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/']
[rosmaster.master][INFO] 2024-04-23 10:51:04,760: +SERVICE [/mavros/cmd/command] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,761: +SERVICE [/mavros/cmd/command_ack] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,761: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:33051/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/']
[rosmaster.master][INFO] 2024-04-23 10:51:04,761: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/']
[rosmaster.master][INFO] 2024-04-23 10:51:04,762: +SERVICE [/mavros/cmd/command_int] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,763: +SERVICE [/mavros/cmd/arming] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,763: +SERVICE [/mavros/cmd/set_home] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,764: +SERVICE [/mavros/cmd/takeoff] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,764: +SERVICE [/mavros/cmd/land] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,764: +SERVICE [/mavros/cmd/trigger_control] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,765: +SERVICE [/mavros/cmd/trigger_interval] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,765: +SERVICE [/mavros/cmd/vtol_transition] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,769: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:04,769: publisherUpdate[/tf_static] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:44015/']
[rosmaster.master][INFO] 2024-04-23 10:51:04,770: publisherUpdate[/tf_static] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:44015/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:04,771: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:45863/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:04,771: publisherUpdate[/tf_static] -> http://hyx020222-ThinkBook-14:45863/ ['http://hyx020222-ThinkBook-14:44015/']
[rosmaster.master][INFO] 2024-04-23 10:51:04,772: publisherUpdate[/tf_static] -> http://hyx020222-ThinkBook-14:45863/ ['http://hyx020222-ThinkBook-14:44015/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:04,773: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:33051/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:04,773: +PUB [/mavros/distance_sensor/hrlv_ez4_pub] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,776: +SUB [/mavros/distance_sensor/laser_1_sub] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,779: +PUB [/mavros/distance_sensor/lidarlite_pub] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,782: +SUB [/mavros/distance_sensor/sonar_1_sub] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,783: +PUB [/mavros/geofence/waypoints] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,784: +SERVICE [/mavros/geofence/pull] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,784: +SERVICE [/mavros/geofence/push] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,785: +SERVICE [/mavros/geofence/clear] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,788: +PUB [/mavros/imu/data] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,788: +PUB [/mavros/imu/mag] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,788: +PUB [/mavros/imu/temperature_imu] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,789: +PUB [/mavros/imu/temperature_baro] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,789: +PUB [/mavros/imu/static_pressure] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,789: +PUB [/mavros/imu/diff_pressure] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,789: +PUB [/mavros/imu/data_raw] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,791: +PUB [/mavros/local_position/pose] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,792: +PUB [/mavros/local_position/pose_cov] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,792: +PUB [/mavros/local_position/velocity_local] /mavros http://hyx020222-ThinkBook-14:44015/
[rosmaster.master][INFO] 2024-04-23 10:51:04,792: +PUB [/mavros/local_position/velocity_body] /mavros http://hyx020222-ThinkBook-14:44015/
